epoch,ax,ay,az,gx,gy,gz,load,offset,error,force,frame,RF,LF,RH,LH
1670699114642.00,0.5547567063367397,-0.513433696,0.7407030426092219,-213.06,135.36,17.44,89547,31936,0,234.1177219776676,8267,0,0,1,1
1670699114649.00,0.6850347925585231,-0.113168547,0.640530999,-254.1,137.31,36.97,89547,31936,0,234.1177219776676,8268,0,0,1,1
1670699114658.00,0.7153206342211988,0.067105379,0.3003634046439033,-254.09,142.38,44.55,90148,31936,0,235.69294025080055,8269,0,0,0,1
1670699114665.00,0.6956147546546276,0.20738881491316039,0.2401990028784521,-252.52,136.06,43.39,90148,31936,0,235.69294025080055,8269,0,0,0,1
1670699114674.00,-0.084082579,1.2776824536619116,-0.15996361,-240.71,45.43,48.53,92347,31936,0,241.4565092734619,8271,0,0,0,1
1670699114681.00,-0.583771271,1.6679867850647256,-0.420125892,-235.22,4.39,61.61,92347,31936,0,241.4565092734619,8271,0,0,0,1
1670699114690.00,-1.213451208,2.5683018547155316,-0.380289258,-247.26,-39.16,72.44,98974,31936,0,258.82584620532947,8272,0,0,0,1
1670699114697.00,-0.683122064,2.4086270096364744,0.23954498000696609,-192.6,36.92,24.03,98974,31936,0,258.82584620532947,8273,0,0,0,1
1670699114706.00,1.1872167691864532,1.1189607460062407,0.8193755718051176,-76.27,143.23,-18.73,113403,31936,0,296.64418973783546,8274,0,0,0,1
1670699114713.00,2.007565969203246,-0.320699202,1.1992011661658697,39.26,81.81,-87.79,113403,31936,0,296.64418973783546,8275,0,0,0,1
1670699114722.00,1.3279259006456505,-0.870355518,-0.16097984,140.82,-134.5,-121.88,119578,31936,0,312.82883672052475,8276,1,0,0,0
1670699114729.00,0.7582963749683311,0.009989077,-2.251169246,147.16,-206.59,-114.7,119578,31936,0,312.82883672052475,8277,1,0,0,0
1670699114738.00,-0.41132329,1.460331958195021,-2.181368687,119.24,-216.48,-82.36,120081,31936,0,314.1471974,8278,1,0,0,0
1670699114745.00,-1.270934001,1.4306704143105513,-2.361579199,126.27,-220.12,-77.4,120081,31936,0,314.1471974,8279,1,0,0,0
1670699114754.00,-0.850536563,0.6510013761303736,-2.881800954,119.31,-173.23,-76.44,116716,31936,0,305.3275477060378,8280,1,0,0,0
1670699114761.00,1.2598684856058406,-0.378678641,-3.502033125,123.7,-179.64,-53.53,116716,31936,0,305.3275477060378,8281,1,0,0,0
1670699114770.00,2.1302806903245397,-0.648373344,-2.812273742,152.8,-257.25,-73.76,116453,31936,0,304.63822589932573,8282,1,0,0,0
1670699114777.00,1.7906992682855698,-1.53808638,0.3174803082616544,186.94,-278.83,-81.33,116453,31936,0,304.63822589932573,8283,1,1,0,0
1670699114786.00,-1.078877139,-2.497821065,1.9872328989195363,216.84,-280.67,-22.53,119210,31936,0,311.8643103902204,8284,1,1,0,0
1670699114793.00,-3.188450213,-2.197580102,1.5669879867062624,232.45,-218.53,3.72,119210,31936,0,311.8643103902204,8285,1,1,0,0
1670699114802.00,-2.458021329,-1.78736539,0.40674910286686883,275.41,95.74,-70.53,115507,31936,0,302.1587641915323,8286,0,1,0,0
1670699114809.00,-1.387591039,-1.137178005,-0.203480698,266.35,152.91,-128.3,115507,31936,0,302.1587641915323,8287,0,1,0,0
1670699114818.00,1.4928409153716709,0.7829816228484316,2.0363013432753223,159.41,249.59,-120.26,105418,31936,0,275.71554096750765,8288,0,1,0,0
1670699114825.00,1.8232751336279711,0.8631133638968578,1.9060976832036383,46.31,261.4,-78.98,105418,31936,0,275.71554096750765,8289,0,1,0,0
1670699114834.00,0.6837119912212805,0.053217044,-0.034089704,126.1,109.67,-49.17,104463,31936,0,273.2124903005492,8290,0,1,0,0
1670699114841.00,-0.755848573,0.22329229703556322,-1.584259284,133.26,64.04,-17.88,104463,31936,0,273.2124903005492,8291,0,1,0,0
1670699114850.00,-2.5954068,-0.586661362,1.2355903672299977,91.91,89.02,-29.96,102980,31936,0,269.32555402924095,8292,0,1,0,0
1670699114857.00,-2.664962609,-1.736644377,1.2254607142215372,97.1,215.29,56.88,102980,31936,0,269.32555402924095,8292,0,1,0,0
1670699114866.00,1.0554847706966568,-2.716656888,1.2053530426315275,131.71,22.3,104.33,100895,31936,0,263.8607784893369,8294,0,0,0,0
1670699114873.00,1.495936641192606,-2.526698387,1.4352682149927332,-3.07,-27.97,68.36,100895,31936,0,263.8607784893369,8294,0,0,0,0
1670699114882.00,0.37639431971065157,-0.686767502,2.715206549458513,-126.89,-41.17,107.73,96416,31936,0,252.1213398115288,8295,0,0,0,0
1670699114889.00,0.52685881,-0.156862098,2.385167668189383,-66.29,-85.36,141.79,96416,31936,0,252.1213398115288,8296,0,0,0,0
1670699114898.00,1.3173307979495894,0.7630203812784548,0.6451503596979838,32.1,-89.52,165.13,93407,31936,0,244.23476446401264,8297,0,0,0,0
1670699114905.00,1.077810658238213,1.0228825446582523,-0.044847314,24.05,-158.84,127.4,93407,31936,0,244.23476446401264,8298,0,0,0,0
1670699114914.00,-0.221701596,0.9427267940407826,-0.504827678,-36.44,-267.64,91.94,91870,31936,0,240.2062944377141,8299,0,0,0,0
1670699114921.00,-1.121206208,0.812555192,-1.044793094,-49.6,-261.51,81.49,91870,31936,0,240.2062944377141,8300,0,0,1,0
1670699114930.00,-1.120703386,0.5823694423195187,-1.084745733,-41.34,-135.05,74.4,90961,31936,0,237.8238095620437,8301,0,0,1,0
1670699114937.00,-0.970193043,0.37217094178403226,-0.794687428,-41.4,-38.27,64.55,90961,31936,0,237.8238095620437,8302,0,0,1,0
1670699114946.00,-0.199674703,-0.428039132,-0.124619649,-97.46,190.26,18.92,92466,31936,0,241.7684077335332,8303,0,0,1,0
1670699114953.00,0.18085241234627392,-0.558259679,0.32545638758986084,-143.77,212.54,-5.58,92466,31936,0,241.7684077335332,8304,0,0,1,0
1670699114962.00,0.5813891996142975,-0.648489514,0.9555395380382514,-217.67,171.72,-46.91,94029,31936,0,245.8650236418641,8305,0,0,1,1
1670699114969.00,0.21193651144315734,-0.508727258,0.8756285228729666,-245.71,116.35,-64.86,94029,31936,0,245.8650236418641,8306,0,0,1,1
1670699114978.00,0.2424950727147996,-0.628971303,0.54572179,-274.68,111.19,-44.13,94012,31936,0,245.8204667189968,8307,0,0,1,1
1670699114985.00,0.37306548058145156,-0.149219817,0.4058174872958309,-286.72,128.7,-13.95,94012,31936,0,245.8204667189968,8308,0,0,1,1
1670699114994.00,0.4136482127228689,0.8605291819809489,0.4059135206235317,-286.72,139.56,16.22,96119,31936,0,251.3429042,8309,0,0,1,1
1670699115002.00,0.8942435979364923,1.2902776600542643,0.17600761296933362,-261.05,81.99,31.77,97538,31936,0,255.06209672077208,8310,0,0,0,1
1670699115009.00,0.5248517575406025,1.4200273187202797,-0.58390263,-242.61,41.18,19.35,97538,31936,0,255.06209672077208,8311,0,0,0,1
1670699115018.00,-0.694527407,1.469779406387482,-0.743819604,-213.01,-38.51,-17.71,102535,31936,0,268.1592110483022,8312,0,0,0,1
1670699115025.00,-1.163894072,1.599534622,-0.413745558,-217.97,-43.16,-21.82,102535,31936,0,268.1592110483022,8313,0,0,0,1
1670699115034.00,-0.453248261,1.4392930761329115,0.26631745550920544,-187.2,51.83,-40.51,113288,31936,0,296.34277525961534,8314,0,0,0,1
1670699115041.00,0.41741027182424445,1.079054286040093,0.42636750054810185,-95.06,195.13,-54.62,113288,31936,0,296.34277525961534,8315,0,0,0,1
1670699115050.00,1.458081892973676,0.13881724714618712,0.47640260505801146,-2.96,150.32,-63.18,123329,31936,0,322.6601907014264,8316,0,0,0,1
1670699115057.00,1.3087668035284215,-0.261419398,-0.02357933,95.65,-31.92,-92.39,123329,31936,0,322.6601907014264,8316,0,0,0,1
1670699115066.00,0.8894648031200785,0.1583428523249807,-1.193580491,136.41,-181.79,-96.98,124558,31936,0,325.8813941251876,8318,1,0,0,0
1670699115073.00,0.6501752346833117,0.628102465,-1.773602956,135.43,-201.88,-69.04,124558,31936,0,325.8813941251876,8318,1,0,0,0
1670699115082.00,0.7308970580056873,0.6178578278555633,-2.153648405,161.66,-164.37,-29.68,120595,31936,0,315.4943891061758,8319,1,0,0,0
1670699115089.00,0.7316289230232015,0.49760715295191943,-2.573717851,181,-188.23,-24.68,120595,31936,0,315.4943891061758,8320,1,0,0,0
1670699115098.00,1.62236917,0.037348441,-3.003811449,178.69,-261.26,-38.1,118268,31936,0,309.39533266427816,8321,1,0,0,0
1670699115105.00,1.463115741348112,-0.282920454,-3.053928331,150.6,-286.72,-64.52,118268,31936,0,309.39533266427816,8322,1,0,0,0
1670699115114.00,-0.056133898,-0.853201701,-2.434066507,112.6,-286.72,-86.31,118255,31936,0,309.3612597232619,8323,1,0,0,0
1670699115121.00,-1.555382638,-0.883497334,-0.104222918,120.74,-245.15,-80.31,118255,31936,0,309.3612597232619,8324,1,0,0,0
1670699115130.00,-2.214633337,-1.8238091,0.8456062276959428,209.62,-107.52,-9.47,119836,31936,0,313.5050535,8325,1,1,0,0
1670699115137.00,-1.753888385,-2.224138283,1.2054249410748832,223.44,-69.51,33.14,119836,31936,0,313.5050535,8326,1,1,0,0
1670699115146.00,-0.91314949,-1.384485529,0.8152370377404237,215.21,39.27,8.05,111295,31936,0,291.1191313022874,8327,1,1,0,0
1670699115153.00,-0.502417729,-0.884850785,0.045045989,208.18,72.93,-6.05,111295,31936,0,291.1191313022874,8328,0,1,0,0
1670699115162.00,0.7183062163365269,0.8247665410403358,1.0348549706707617,150.65,132.85,-90.19,99986,31936,0,261.4782936136665,8329,0,1,0,0
1670699115169.00,1.1490217749675717,1.1243672594683647,1.0346669141203582,131.34,224.51,-84.99,99986,31936,0,261.4782936136665,8330,0,1,0,0
1670699115178.00,1.4897281898967902,0.7139520490179262,0.5444844523843682,157.68,167.01,-51.67,94173,31936,0,246.24244698850492,8331,0,1,0,0
1670699115185.00,0.27042431743979956,0.073521287,0.32430989733597415,138.43,77.26,-24.86,94173,31936,0,246.24244698850492,8332,0,1,0,0
1670699115194.00,-0.288891361,0.10307510133415707,-1.035854656,158.51,-81.28,-7.74,92442,31936,0,241.7055038424264,8333,0,1,0,0
1670699115201.00,-3.198220475,-1.547386462,0.9139928385188127,78.32,-86.34,-11.36,92442,31936,0,241.7055038424264,8334,0,1,0,0
1670699115210.00,-2.227564297,-2.937863171,1.9238543980968679,43.06,4.35,30.4,91447,31936,0,239.0976133569566,8335,0,1,0,0
1670699115217.00,-0.496923367,-3.238354198,1.823731760219166,26.09,-4.76,45.92,91447,31936,0,239.0976133569566,8336,0,1,0,0
1670699115226.00,-0.086297512,-1.878857755,1.5636260883536708,-64.28,60.06,45.52,88878,31936,0,232.36427601306528,8337,0,0,0,0
1670699115233.00,-0.385686166,-1.189371023,1.6635378608161009,-91.17,62.23,79.56,88878,31936,0,232.36427601306528,8338,0,0,0,0
1670699115242.00,-0.125088602,0.1301096139317517,1.4134668907656003,-110.22,17.04,173.94,86945,31936,0,227.2978917835044,8339,0,0,0,0
1670699115249.00,0.5154959843513294,1.1595881735160611,0.6834123828582623,-73.25,-10.29,222.32,86945,31936,0,227.2978917835044,8339,0,0,0,0
1670699115258.00,0.046068406,1.6890686625034232,0.3333730487569757,-33.1,-61.26,188.75,86110,31936,0,225.1093606,8341,0,0,1,0
1670699115265.00,-0.813370566,1.838554716307498,-0.266652711,-39.58,-147.57,142.79,86110,31936,0,225.1093606,8341,0,0,1,0
1670699115274.00,-1.232820102,1.458049378839368,-0.866666602,-7.74,-86.97,124.86,86157,31936,0,225.23254735883083,8342,0,0,1,0
1670699115281.00,-0.972279121,1.2075550458443276,-1.136670224,24.95,-25.7,127.51,86157,31936,0,225.23254735883083,8343,0,0,1,0
1670699115290.00,0.6682538015929291,0.49707353643712315,-0.796664896,-31.46,169.16,95.89,86316,31936,0,225.64928563741344,8344,0,0,1,0
1670699115297.00,0.9687802894929598,0.066606246,-0.146651592,-97.96,193.7,65.17,86316,31936,0,225.64928563741344,8345,0,0,1,0
1670699115306.00,1.1593018681416984,-0.403845656,0.9833689611040846,-190.95,192.72,-1.73,86581,31936,0,226.3438494350511,8346,0,0,1,1
1670699115313.00,0.539819747,-0.354281044,1.0933960383696593,-210.78,121.5,-31.5,86581,31936,0,226.3438494350511,8347,0,0,1,1
1670699115322.00,0.010334792701744366,-0.564698698,0.8434286731338776,-239.37,73.76,-18.72,87014,31936,0,227.4787404704365,8348,0,0,1,1
1670699115329.00,-0.109152344,-0.285097246,0.6034655412776766,-282.27,115.98,4.4,87014,31936,0,227.4787404704365,8349,0,0,1,1
1670699115338.00,0.30135890405393456,0.29452483707750127,0.6435049825915183,-286.72,162.75,33.68,87901,31936,0,229.8035634459256,8350,0,0,0,1
1670699115345.00,0.6218690618837287,0.6741691373031953,0.3735450616194344,-286.68,165.47,42.26,87901,31936,0,229.8035634459256,8351,0,0,0,1
1670699115354.00,0.8723785354926831,1.1938371420732101,-0.436416361,-238.88,65.47,62.83,89446,31936,0,233.8530014359264,8352,0,0,0,1
1670699115361.00,0.8728875018569933,1.5835300570943218,-0.756381497,-226.96,9.95,65.24,89446,31936,0,233.8530014359264,8353,0,0,0,1
1670699115370.00,0.22339584518260855,1.9832486273552274,-0.806352452,-214.53,-90.03,37.34,90711,31936,0,237.16856069634775,8354,0,0,0,1
1670699115377.00,-0.856096784,2.142992973629573,-0.89633108,-189.92,-70.84,2.56,90711,31936,0,237.16856069634775,8355,0,0,0,1
1670699115386.00,-1.185590764,2.302762460894593,-0.256318932,-156.35,70.2,-21.24,95166,31936,0,248.8450954830492,8356,0,0,0,1
1670699115393.00,-0.045086268,1.6225556258521099,0.28368269295658644,-51.98,138.32,-56.71,95166,31936,0,248.8450954830492,8357,0,0,0,0
1670699115402.00,0.5354167793366392,0.35237022665534773,0.053672612,92.64,70.25,-86.42,99709,31936,0,260.7522778704755,8358,0,0,0,0
1670699115409.00,1.365918510875495,0.11220345749293686,-0.496350342,144.11,-16.79,-84.66,99709,31936,0,260.7522778704755,8359,1,0,0,0
1670699115418.00,1.716418835218243,0.1720522250205727,-1.966387271,238.45,-272.65,-61.99,103192,31936,0,269.8812050673511,8360,1,0,0,0
1670699115425.00,1.6569171915199474,0.051913325,-1.956438967,227.01,-286.47,-65.14,103192,31936,0,269.8812050673511,8361,1,0,0,0
1670699115434.00,0.7274124289909097,-0.028216497,-2.686505619,215.22,-284.82,-55.51,101427,31936,0,265.2551480755379,8362,1,0,0,0
1670699115441.00,0.36790286181979115,0.01165948,-3.316586563,199.52,-265.48,-35.54,101427,31936,0,265.2551480755379,8363,1,0,0,0
1670699115450.00,0.3783864410759603,-0.278462025,-3.746680067,148.69,-253.14,-38.39,102002,31936,0,266.7622204666385,8364,1,0,0,0
1670699115457.00,0.32886090291895287,-0.478584249,-1.556783169,86.5,-245.2,-54.99,102002,31936,0,266.7622204666385,8364,1,0,0,0
1670699115466.00,-1.090676134,-0.908710322,0.7231081853874513,110.47,-209.82,-45.46,107639,31936,0,281.5367718903502,8366,1,1,0,0
1670699115473.00,-2.230226981,-1.728843138,1.5929986299111434,158.04,-142.41,24.01,107639,31936,0,281.5367718903502,8366,1,1,0,0
1670699115482.00,-2.519793546,-2.148985176,1.4628927429346272,277.1,-110.24,29.98,107890,31936,0,282.1946417515089,8367,1,1,0,0
1670699115489.00,-2.299376991,-1.909138291,1.6027946452505137,283.23,-12.22,13.91,107890,31936,0,282.1946417515089,8368,1,1,0,0
1670699115498.00,0.40102236663051316,-0.719303612,0.2527078955503633,259.33,102.93,-25.24,101047,31936,0,264.2591697996801,8369,0,1,0,0
1670699115505.00,0.9514047971082457,-0.069481653,1.3226355687809377,162.68,256.23,-65.21,101047,31936,0,264.2591697996801,8370,0,1,0,0
1670699115514.00,1.991770658645052,0.620327417,1.3525803399832494,90.22,285.67,-46.88,95738,31936,0,250.34430488776144,8371,0,1,0,0
1670699115521.00,2.1221199326106754,0.28012348817018484,0.2725444793324952,127.58,172.54,-20.88,95738,31936,0,250.34430488776144,8372,0,1,0,0
1670699115530.00,1.032451959909812,0.039906354849344475,-0.907470088,95.91,45.19,-3.11,95043,31936,0,248.5227130411268,8373,0,1,0,0
1670699115537.00,-1.637234521,-0.60032428,0.8125384237910054,48.71,-126.67,-8.79,95043,31936,0,248.5227130411268,8374,0,1,0,0
1670699115546.00,-3.526940935,-1.420568667,2.082571743753561,35.93,62.42,11.53,94778,31936,0,247.8281492434891,8375,0,1,0,0
1670699115553.00,-2.606668203,-2.020826787,2.0026313044368886,74.56,77.57,35.44,94778,31936,0,247.8281492434891,8376,0,1,0,0
1670699115562.00,-0.236416314,-1.931098099,1.3727179344906648,-20.31,45.95,38.72,90621,31936,0,236.93267110469725,8377,0,0,0,0
1670699115569.00,-0.566184435,-1.351381375,1.6928317556511117,-63.7,84.97,46.36,90621,31936,0,236.93267110469725,8378,0,0,0,0
1670699115578.00,-0.535971281,-0.261674722,1.6129722233618247,-93.07,70.76,137.36,88218,31936,0,230.63441900762805,8379,0,0,0,0
1670699115585.00,0.46422464846923195,0.698024208,0.7631381728711177,-52.12,39.2,228.49,88218,31936,0,230.63441900762805,8380,0,0,0,0
1670699115594.00,0.9444049263688528,1.347717882761326,0.10332791620049298,-10.53,-5.56,212.77,88289,31936,0,230.8205096854857,8381,0,0,0,0
1670699115601.00,0.1545710260266378,1.4274085539995014,-0.016460562,-17.03,-111.14,141.93,88289,31936,0,230.8205096854857,8382,0,0,0,0
1670699115610.00,-0.695275752,1.2470980357474764,-0.946229383,-8.56,-149.89,94.25,88710,31936,0,231.9239487753176,8383,0,0,1,0
1670699115617.00,-0.60513415,1.0167876266776221,-1.255980571,8.72,-126.56,92,88710,31936,0,231.9239487753176,8384,0,0,1,0
1670699115626.00,-0.065002787,-0.073521837,-0.925715858,-47.09,80.89,71.69,89215,31936,0,233.24755148402335,8385,0,0,1,0
1670699115633.00,0.1151198828198643,-0.423829813,-0.685436588,-85.98,135.53,47.35,89215,31936,0,233.24755148402335,8386,0,0,1,0
1670699115642.00,0.6552354606276538,-0.744135819,0.5148562426639749,-178.68,186.39,-9.04,92638,31936,0,242.219219,8387,0,0,1,0
1670699115649.00,0.6153454732175764,-0.134439252,1.4751617718617804,-217.43,150.96,-46.18,92638,31936,0,242.219219,8387,0,0,1,0
1670699115658.00,0.13545127429006662,-0.014739338,1.0654789801196292,-221.68,123.67,-39.73,92779,31936,0,242.5887793133845,8389,0,0,1,1
1670699115665.00,-0.044445955,-0.295035189,0.6158064708364867,-252.71,154.38,-19.4,92779,31936,0,242.5887793133845,8389,0,0,1,1
1670699115674.00,0.14565486853864834,-0.135325851,0.4561424551302288,-284.75,187.92,-4.93,94104,31936,0,246.06159830157287,8390,0,0,1,1
1670699115681.00,0.19575478761262027,0.22438968738218346,0.4064848532211537,-286.7,191.98,1.75,94104,31936,0,246.06159830157287,8391,0,0,1,1
1670699115690.00,0.8758547820514367,1.0941124379835019,0.1568313845882755,-246.23,139.26,45.21,97827,31936,0,255.8195644095166,8392,0,0,1,1
1670699115697.00,1.1159556739400447,1.3238432575111707,0.057179629938664295,-227.08,80.52,50.5,97827,31936,0,255.8195644095166,8393,0,0,0,1
1670699115706.00,1.096057992452693,1.7635826439476499,-0.352472902,-181.65,-56.99,33.07,103724,31936,0,271.27557465355204,8394,0,0,0,1
1670699115713.00,0.056161897,1.7933305617275674,-0.442128692,-143.07,-147.52,-7.59,103724,31936,0,271.27557465355204,8395,0,0,0,1
1670699115722.00,-1.123732729,1.3930863383325196,-0.201790127,-114.52,-115.55,-42.34,114567,31936,0,299.6950284565157,8396,0,0,0,1
1670699115729.00,-1.323626,0.30284867736163396,-0.15145947,-80.61,85.95,-52.53,114567,31936,0,299.6950284565157,8397,0,0,0,1
1670699115738.00,-0.28351776,-0.157384175,0.21886110794993757,-20.75,183.93,-39.76,127140,31936,0,332.64880441009507,8398,0,0,0,1
1670699115745.00,0.6165924735075516,0.16238580901942604,0.11916946411420287,0.88,157.61,-42.54,127140,31936,0,332.64880441009507,8399,0,0,0,0
1670699115754.00,0.8867052976751348,0.44215659009731273,-0.590536553,86.04,-20.52,-69.58,131177,31936,0,343.22976309335286,8400,0,0,0,0
1670699115761.00,1.0368211664928182,0.5119260548479303,-1.070259045,130.87,-72.28,-81.12,131177,31936,0,343.22976309335286,8401,0,0,0,0
1670699115770.00,0.9969402180528839,0.11169195783809083,-2.649999869,174.6,-192.64,-80.97,128932,31936,0,337.34562827940346,8402,1,0,0,0
1670699115777.00,0.7070622143434352,-0.038548081,-2.659760338,179.27,-222.19,-80.39,128932,31936,0,337.34562827940346,8403,1,0,0,0
1670699115786.00,0.657186556,-0.178796514,-2.449540918,161.61,-246.26,-75.46,125643,31936,0,328.7251742023079,8404,1,0,0,0
1670699115793.00,0.097312343,-0.449055779,-2.139341089,135.19,-280.27,-108.26,125643,31936,0,328.7251742023079,8405,1,0,0,0
1670699115802.00,-0.122561522,-0.99932822,-1.899159371,123.43,-231.69,-139.74,125642,31936,0,328.72255320684513,8406,1,0,0,0
1670699115809.00,-0.732436207,-1.31961596,-1.378993431,115.23,-212.62,-146.26,125642,31936,0,328.72255320684513,8407,1,0,0,0
1670699115818.00,-1.73231277,-1.429920757,-1.018840214,141.15,-127.18,-88.31,127301,31936,0,333.07078467960326,8408,1,0,0,0
1670699115825.00,-2.032191925,-1.390243883,-0.708696095,163.97,-85.63,-53.68,127301,31936,0,333.07078467960326,8409,1,0,0,0
1670699115834.00,-0.37207384,-1.690586059,1.171442929281566,213.54,0.11,3.8,125994,31936,0,329.6451436,8410,1,1,0,0
1670699115841.00,0.14804184511319537,-1.340947419,1.1415809574543647,229.15,-85.26,17.17,125994,31936,0,329.6451436,8410,1,1,0,0
1670699115850.00,1.7681557350871826,-0.551327524,1.4217218611374665,207.16,-93.28,15.48,114991,31936,0,300.8063305,8412,0,1,0,0
1670699115857.00,2.0182682722648853,-0.381725464,1.5718690604100898,150.83,-55.03,-30.71,114991,31936,0,300.8063305,8412,0,1,0,0
1670699115866.00,0.42837941717479083,0.23785995863237175,1.8220254172098422,103.54,-27.74,-75.98,108260,31936,0,283.1644100727389,8413,0,1,0,0
1670699115873.00,0.20848860027145763,0.35743005745303813,1.0321931804010611,131.44,-25.38,-51.06,108260,31936,0,283.1644100727389,8414,0,1,0,0
1670699115882.00,0.35859491269740523,-0.033013874,0.7223740128987174,128.98,-20.34,-41.98,100645,31936,0,263.20552962364104,8415,0,1,0,0
1670699115889.00,-0.17130271,-0.3334706,0.37256912080058296,124.77,-20.98,-38.81,100645,31936,0,263.20552962364104,8416,0,1,0,0
1670699115898.00,-0.991205376,-0.14393888,-1.35722055,134.86,-21.74,-33.52,95212,31936,0,248.9656612743372,8417,0,1,0,0
1670699115905.00,0.11888588679058192,-0.204417415,-1.496994033,94.16,-12.08,-25.86,95212,31936,0,248.9656612743372,8418,0,1,0,0
1670699115914.00,-2.501029741,-1.49490479,2.0132498831884114,-101.48,-32.93,-75.33,92207,31936,0,241.0895699086722,8419,0,1,0,0
1670699115921.00,-2.720952678,-2.475399324,2.8235124902946733,-122.73,74.87,-103.22,92207,31936,0,241.0895699086722,8420,0,1,0,0
1670699115930.00,-0.790882662,-2.25589879,1.7037946373801875,-22.93,90.01,24.89,89546,31936,0,234.1151009822048,8421,0,0,0,0
1670699115937.00,-0.540818688,-0.63640019,1.184096387934123,-33.74,118.78,119.17,89546,31936,0,234.1151009822048,8422,0,0,0,0
1670699115946.00,-0.260759235,0.9831001302101114,1.694417058162269,-125.73,108.9,164.6,87257,31936,0,228.1156423678929,8423,0,0,0,0
1670699115953.00,0.15929746477519552,1.4726060753095216,1.7547553338446216,-134.3,85.42,183.15,87257,31936,0,228.1156423678929,8424,0,0,0,0
1670699115962.00,0.8993532563108169,1.6421213332971702,0.6151092961473367,49.02,-0.06,183.17,86542,31936,0,226.24163061200252,8425,0,0,0,0
1670699115969.00,0.46940989699729824,1.3616490920713589,-0.014523496,88.3,-41.48,153.53,86542,31936,0,226.24163061200252,8426,0,0,1,0
1670699115978.00,-0.220531041,0.4811919744937907,-1.134145763,51.88,-67.74,102.86,86325,31936,0,225.67287459657848,8427,0,0,1,0
1670699115985.00,0.13953187064841835,0.35075214233613283,-2.103760163,-34.14,-11.8,82.32,86325,31936,0,225.67287459657848,8428,0,0,1,0
1670699115994.00,0.2596000012300811,0.11033147080643427,-1.323368956,-142.12,59.99,53.87,86422,31936,0,225.9271111564685,8429,0,0,1,0
1670699116002.00,-0.130325312,0.10993168690283281,0.6170261447145025,-262.98,193.69,-4.72,86657,31936,0,226.54304509022268,8430,0,0,1,1
1670699116009.00,0.049757234,-0.100445554,1.0674237725234557,-267.8,209.31,-23.43,86657,31936,0,226.54304509022268,8431,0,0,1,1
1670699116018.00,-0.010151075,-0.280798617,0.8878225246853334,-265.55,183.57,-23.05,87126,31936,0,227.77229196226824,8432,0,0,1,1
1670699116025.00,-0.08004895,-0.351125827,0.9482206979462289,-277.9,179.64,-13.37,87126,31936,0,227.77229196226824,8433,0,0,1,1
1670699116034.00,0.030064906986519507,-0.131425424,0.9486162160410707,-286.72,243.5,13.6,87737,31936,0,229.37372019002908,8434,0,0,1,1
1670699116041.00,0.3801917901035765,-0.051695547,0.8390066300339775,-286.72,255.57,26.3,87737,31936,0,229.37372019002908,8434,0,0,1,1
1670699116050.00,1.3203329281709426,0.9280657052374688,-0.370610842,-286.72,227.7,50.68,89704,31936,0,234.5292182653246,8436,0,0,0,1
1670699116057.00,1.3204893270532203,1.3978601381613087,-0.760239171,-286.3,161.67,54.41,89704,31936,0,234.5292182653246,8436,0,0,0,1
1670699116066.00,0.7606616056290265,1.967689237543092,-1.299881269,-277.6,49.73,21.23,91203,31936,0,238.45809046403733,8437,0,0,0,1
1670699116073.00,-0.049150031,2.4175539321586816,-0.919539768,-261.72,16.36,-32,91203,31936,0,238.45809046403733,8438,0,0,0,1
1670699116082.00,-0.468945638,2.6174543872273737,-0.35921692,-196.09,119.92,-64.15,92676,31936,0,242.31881678071773,8439,0,0,0,1
1670699116089.00,0.17127466684321568,2.197389859054132,0.071085346,-147.32,164.12,-71.96,92676,31936,0,242.31881678071773,8440,0,0,0,1
1670699116098.00,1.351510775102188,1.207358672621682,0.031365269,38.83,35.66,-74.86,94207,31936,0,246.3315608342396,8441,0,0,0,1
1670699116105.00,1.5517624249742497,0.7173583642847096,-0.128378863,100.23,-63.1,-89.19,94207,31936,0,246.3315608342396,8442,0,0,0,0
1670699116114.00,1.7820289482268692,0.447385922,-1.978148704,181.6,-246.99,-121.25,93738,31936,0,245.10231396219405,8443,0,0,0,0
1670699116121.00,1.6123090872905381,0.40743799820187654,-2.627945629,221.1,-286.72,-129.57,93738,31936,0,245.10231396219405,8444,1,0,0,0
1670699116130.00,0.7726009492594165,-0.102488964,-2.507770381,193.97,-284.36,-108.55,95349,31936,0,249.32473765273855,8445,1,0,0,0
1670699116137.00,0.11290210355246913,-0.032398633,-2.027622809,164.85,-267.09,-105.93,95349,31936,0,249.32473765273855,8446,1,0,0,0
1670699116146.00,0.48320977534722676,0.097705288,-2.147501818,148.89,-273.92,-103.97,95364,31936,0,249.36405258468037,8447,1,0,0,0
1670699116153.00,1.3635209734125027,-0.442180899,-2.767405411,172.76,-286.55,-99.65,95364,31936,0,249.36405258468037,8448,1,0,0,0
1670699116162.00,1.793832422892286,-0.66206084,-2.457330669,146.53,-286.72,-91.26,95261,31936,0,249.0940900520136,8449,1,0,0,0
1670699116169.00,1.064140388343582,-0.501938044,-1.357273713,131.41,-286.72,-89.1,95261,31936,0,249.0940900520136,8450,1,0,0,0
1670699116178.00,-3.5355593,-1.811815786,0.9727701449693416,199.26,-286.72,60.29,99044,31936,0,259.0093158877243,8451,1,1,0,0
