epoch,ax,ay,az,gx,gy,gz,load,offset,error,force,frame,LF,RF,LH,RH,
1670359908085.00,-0.441203114,0.3135891283599967,-0.139833834,129.65,163.57,68.4,27256,14228,0,71.82267551373562,384,0,0,0,1,
1670359908092.00,-0.72142183,0.353642337,-0.349791051,175.38,147.76,70.86,27256,14228,0,71.82267551373562,386,0,0,0,1,
1670359908102.00,-0.851646175,0.18368524591725877,-1.129757537,250.63,209.1,29.68,25705,14228,0,67.72215365613867,388,0,0,0,1,
1670359908109.00,-1.031875277,0.14371495,-2.989732992,277.8,285.63,-22.03,25705,14228,0,67.72215365613867,390,0,0,0,0,
1670359908119.00,-0.682107928,-0.226271535,-2.509716544,187.77,285.51,-1.99,27282,14228,0,71.89141411,392,1,0,0,0,
1670359908126.00,-0.872342578,-0.586277207,-2.249706447,117.79,263.89,62.99,27282,14228,0,71.89141411,394,1,0,0,0,
1670359908135.00,0.3674226319761442,-0.916304964,-1.089700004,93.81,205.59,122.91,32421,14228,0,85.47786274422448,396,1,0,0,0,
1670359908142.00,0.9171897219882983,-1.236357478,0.12030625385246507,87.78,177.04,121.28,32421,14228,0,85.47786274422448,398,1,0,0,0,
1670359908152.00,0.5469606578475484,-1.996437045,4.030316129824077,139.22,92.53,-1.19,38058,14228,0,100.3809199404037,400,1,0,0,0,
1670359908159.00,-0.373262792,-2.306545414,2.3703331139544788,208.07,97.34,-34.24,38058,14228,0,100.3809199404037,402,1,0,0,0,
1670359908169.00,0.29652098637123536,-1.106683632,0.8903598494405123,261.36,18.88,29.85,36169,14228,0,95.38679628534204,404,1,0,0,0,
1670359908176.00,0.046313557,-0.816852037,0.5203981178482231,234.52,40.12,55.32,36169,14228,0,95.38679628534204,406,1,0,0,0,
1670359908185.00,0.006116458,0.072949554,1.0104491533707545,143.94,90.09,108.94,24912,14228,0,65.62562636208686,408,1,0,0,0,
1670359908192.00,0.16593119335490686,0.422721599,1.3905138288799839,107.89,-41.17,158.72,24912,14228,0,65.62562636208686,410,1,1,0,0,
1670359908202.00,0.33575923152945203,-0.217535383,0.3305926449315126,165.29,-108.94,89.73,17405,14228,0,45.778677564549625,412,1,1,0,0,
1670359908209.00,0.37560197050136424,-0.367820891,0.090685745,140.24,-124.15,-18.8,17405,14228,0,45.778677564549625,414,1,1,0,0,
1670359908219.00,1.1054606764239967,-0.018134402,-0.249206944,117.14,-112.35,-97.88,11460,14228,0,30.061332339911434,416,0,1,0,0,
1670359908226.00,1.6153363710253241,-0.208475316,0.45091443805273423,121.62,-77.14,-104.72,11460,14228,0,30.061332339911434,418,0,1,0,0,
1670359908235.00,2.895229631380042,-1.108842942,0.1710497210208621,117.23,-75.95,-94.64,6345,14228,0,16.538334724432154,420,0,1,0,0,
1670359908242.00,2.1851403298142276,-1.019236408,-0.078801325,137,0.53,-108.65,6345,14228,0,16.538334724432154,422,0,1,0,0,
1670359908252.00,0.5450674850443584,-1.569654519,1.291360983,72.16,-52.64,-131.27,1846,14228,0,4.643913165870809,424,0,1,0,0,
1670359908259.00,-0.004990595,-1.670095608,1.221536148952362,12.68,-54.59,-147.9,1846,14228,0,4.643913165870809,426,0,1,0,0,
1670359908269.00,-0.545035959,-1.520557442,1.0717233415046592,-78.47,-28.81,-166.79,-1263,14228,0,-3.575637095,428,0,1,0,0,
1670359908276.00,-0.655070694,-0.841037183,0.49192129908673454,-101.25,-18.24,-169.68,-1263,14228,0,-3.575637095,430,0,0,0,0,
1670359908285.00,-0.585096738,-0.091531474,-0.287871596,-91.04,9.08,-168.32,-4508,14228,0,-12.15474311,432,0,0,0,0,
1670359908292.00,-0.185115815,0.5079633595869073,-0.737657125,-118.44,57.39,-137.65,-4508,14228,0,-12.15474311,434,0,0,0,0,
1670359908302.00,-0.035129461,0.7974510551953302,-0.357437021,-185.6,110.5,-98.74,-5663,14228,0,-15.20832322,436,0,0,0,0,
1670359908309.00,0.21486088677290496,0.5769352114894377,-0.247212845,-195.62,41.31,-70.32,-5663,14228,0,-15.20832322,438,0,0,0,0,
1670359908319.00,0.12485380626365268,0.7764191822477817,-0.176985999,-161.72,-73.48,-81.21,-5792,14228,0,-15.54937242,440,0,0,0,0,
1670359908326.00,-0.08515216,0.9959060403782509,-0.09675777,-147.15,-126.97,-88.15,-5792,14228,0,-15.54937242,442,0,0,0,0,
1670359908335.00,-0.305158492,0.6853985486918572,0.08347062,-123.23,-228.45,-75.22,-5747,14228,0,-15.43040177,444,0,0,1,0,
1670359908342.00,-0.55516663,0.36489915162669195,0.063697979,-128.52,-246.07,-69.97,-5747,14228,0,-15.43040177,446,0,0,1,0,
1670359908352.00,-1.365177876,-0.435589953,0.29392310247030967,-154.44,-201.2,-31.01,-5516,14228,0,-14.81968575,448,0,0,1,0,
1670359908359.00,-1.47519324,-0.566066658,0.38414473033874924,-190.39,-158.19,-9.27,-5516,14228,0,-14.81968575,450,0,0,1,0,
1670359908369.00,-1.295213289,-0.75652877,0.31436150540699714,-206.1,-75.7,30.21,-5555,14228,0,-14.92279365,452,0,0,1,0,
1670359908376.00,-0.865238065,-0.826973878,0.044571949,-219.35,-21.93,45.99,-5555,14228,0,-14.92279365,454,0,0,1,0,
1670359908385.00,-0.285267143,-0.607399294,-0.345225506,-238.08,13.75,38.51,-3906,14228,0,-10.56318014,456,0,0,1,0,
1670359908392.00,0.044700224,0.07219794,-0.725032421,-261.93,55.61,13.27,-3906,14228,0,-10.56318014,458,0,0,1,0,
1670359908402.00,0.49466492882148305,0.6818209543058652,-1.184850218,-280.26,80.13,13.13,-4107,14228,0,-11.0945824,460,0,0,1,1,
1670359908409.00,0.7246278401024232,1.781472833236604,-1.204680027,-286.7,76,13.11,-4107,14228,0,-11.0945824,462,0,0,1,1,
1670359908419.00,0.42458967177695656,2.8911563192923566,-0.664522585,-286.72,19.09,31.28,-3076,14228,0,-8.368832536,464,0,0,0,1,
1670359908426.00,0.17455093232199023,3.2008734497777747,-0.394378234,-283.18,-12.74,49.44,-3076,14228,0,-8.368832536,466,0,0,0,1,
1670359908435.00,-0.785488016,2.540625252,-0.274247022,-87.32,57.45,85.06,-1617,14228,0,-4.51153957,468,0,0,0,1,
1670359908442.00,-1.055526792,2.0704116357706557,-0.244128808,-7.83,129.01,102,-1617,14228,0,-4.51153957,470,0,0,0,1,
1670359908452.00,-1.295564788,0.7802315139467677,-0.244023323,80.7,216.11,150.08,-3114,14228,0,-8.469296643,472,0,0,0,1,
1670359908459.00,-1.225601005,0.5200830649337378,-0.48393019,139.2,214.28,179.29,-3114,14228,0,-8.469296643,474,0,0,0,1,
1670359908469.00,-0.785633983,0.17996402419064894,-0.803848892,189.39,214.75,165.56,-4155,14228,0,-11.22148443,476,0,0,0,1,
1670359908476.00,0.054338156,0.359871893,-1.253778701,186.07,219.76,111.4,-4155,14228,0,-11.22148443,478,0,0,0,1,
1670359908485.00,0.044317552,0.3798040287170648,-1.623718549,144.12,242.95,34.18,-4270,14228,0,-11.52552054,480,1,0,0,0,
1670359908492.00,-0.465693545,0.3297576582036446,-2.283666866,121.76,204.92,22.61,-4270,14228,0,-11.52552054,482,1,0,0,0,
1670359908502.00,-0.445692818,0.23972987194183962,-2.543621405,106,160.65,58.19,-3901,14228,0,-10.54996118,484,1,0,0,0,
1670359908509.00,-0.085677844,-0.130282356,-0.263579124,87.9,192.4,58.53,-3901,14228,0,-10.54996118,486,1,0,0,0,
1670359908519.00,1.2443538943697379,-0.300282111,2.6964636292615762,174.69,221.84,27.04,-4526,14228,0,-12.20233137,488,1,0,0,0,
1670359908526.00,1.5844048159695887,-0.620272443,2.9165105131884212,257.66,170.27,-4.51,-4526,14228,0,-12.20233137,490,1,0,0,0,
1670359908535.00,1.094476989658041,-0.960256266,1.816564537324508,286.68,54.2,-91.48,-3839,14228,0,-10.38604606,492,1,0,0,0,
1670359908542.00,0.6845719984697161,-1.140236243,1.5166277929651848,286.68,35.89,-66.19,-3839,14228,0,-10.38604606,494,1,0,0,0,
1670359908552.00,0.1946909993849933,-0.970214687,0.33670158161541214,286.68,-91.07,7.61,-3712,14228,0,-10.05028444,496,1,0,0,0,
1670359908559.00,-0.03516512,-0.800193511,0.5367866768550322,273.47,-161.8,71.79,-3712,14228,0,-10.05028444,498,1,1,0,0,
1670359908569.00,-0.834995574,-0.460174254,0.6368835358171362,153.44,-116.79,67.31,-4603,14228,0,-12.40590338,500,0,1,0,0,
1670359908576.00,-0.134799519,-0.59015815,0.16699239617831077,108.55,-18.32,31.82,-4603,14228,0,-12.40590338,502,0,1,0,0,
1670359908585.00,0.2554240180045816,-0.540146188,-0.472886667,95.99,127.91,-30.96,-5078,14228,0,-13.66170472,504,0,1,0,0,
1670359908592.00,0.9156760652650554,-1.190139118,0.13724636512551983,109.38,175.9,-71.15,-5078,14228,0,-13.66170472,506,0,1,0,0,
1670359908602.00,1.6059575167872753,-1.280137389,0.027391532326050398,139.35,25.69,-109.44,-5797,14228,0,-15.56259138,508,0,1,0,0,
1670359908609.00,2.3062688893424936,-1.40014104,0.2675488893873361,175.04,-12.56,-105.05,-5797,14228,0,-15.56259138,510,0,1,0,0,
1670359908619.00,2.0766100797551443,-2.020149598,1.0777184310381644,45.68,58.58,-28.92,-5624,14228,0,-15.10521532,512,0,1,0,0,
1670359908626.00,1.4569802131313745,-2.180161964,1.417899962925188,-39.93,68.29,-91.81,-5624,14228,0,-15.10521532,514,0,1,0,0,
1670359908635.00,0.3873776786395135,-1.220176321,1.4380929247066816,-92.06,11.18,-256.46,-5747,14228,0,-15.43040177,516,0,1,0,0,
1670359908642.00,0.24780033787761602,-0.94019014,1.1682962570394686,-100.35,-25.77,-255.7,-5747,14228,0,-15.43040177,518,0,1,0,0,
1670359908652.00,-0.191754223,-0.360200342,0.20850839526662981,-85.12,-72.57,-215.85,-6182,14228,0,-16.58045142,520,0,0,0,0,
1670359908659.00,-0.78128849,0.22979650123577267,-0.921272577,-67.5,-110.11,-170.55,-6182,14228,0,-16.58045142,522,0,0,0,0,
1670359908669.00,-0.690804861,0.6498039554921592,-1.551048628,-74.37,-66.73,-119.07,-6311,14228,0,-16.92150063,524,0,0,0,0,
1670359908676.00,-0.120305532,0.9598255234871234,-1.210821456,-162.43,4.88,-96.16,-6311,14228,0,-16.92150063,526,0,0,0,0,
1670359908685.00,-0.239792494,1.2998644684171117,-0.490592303,-261.82,3.93,-110.22,-6222,14228,0,-16.68620311,528,0,0,0,0,
1670359908692.00,-0.109267606,2.009923659461481,0.3896379829637443,-241.42,-94.86,-117.65,-6222,14228,0,-16.68620311,530,0,0,0,0,
1670359908702.00,0.24126734340339231,2.1200054059022304,0.27986874318329724,-153.41,-156.53,-85.4,-6003,14228,0,-16.1072126,532,0,0,0,0,
1670359908709.00,0.3218105775686688,1.2301113204178815,0.04009931,-116.77,-156.85,-65.97,-6003,14228,0,-16.1072126,534,0,0,0,0,
1670359908719.00,0.11236026474091867,0.27024233601108033,-0.009671055,-112.7,-173.29,-23.23,-6162,14228,0,-16.52757557,536,0,0,0,1,
1670359908726.00,-0.037085506,-0.259601081,0.100556862,-131.6,-171.7,3.29,-6162,14228,0,-16.52757557,538,0,0,0,1,
1670359908735.00,0.1534712981276115,-0.91941863,0.440782246,-172.1,-142.76,80.1,-6165,14228,0,-16.53550695,540,0,0,0,1,
1670359908742.00,0.10402868015950295,-0.74920992,0.5810042078881881,-212,-68.64,81.91,-6165,14228,0,-16.53550695,542,0,0,0,1,
1670359908752.00,0.074584608,-0.668974313,0.3912217159824753,-215.88,-65.97,87.82,-5002,14228,0,-13.46077651,544,0,0,0,1,
1670359908759.00,-0.044862988,-0.358710882,0.031433564,-230,-103.64,82.41,-5002,14228,0,-13.46077651,546,0,0,0,1,
1670359908769.00,-0.344316188,0.391581522,-0.388361574,-255.48,-152.79,80.9,-4369,14228,0,-11.78725598,548,0,0,1,1,
1670359908776.00,-0.44377703,0.7819041279642626,-0.668165028,-283.8,-180.22,94.53,-4369,14228,0,-11.78725598,550,0,0,1,1,
1670359908785.00,-0.533247441,1.092258054662055,-0.98797799,-286.72,-179.44,99.51,-2494,14228,0,-6.830145417,552,0,0,1,1,
1670359908792.00,-0.312729186,1.5426441258877286,-0.907801395,-286.33,-143.01,107.49,-2494,14228,0,-6.830145417,554,0,0,1,1,
1670359908802.00,-0.022223864,1.7030627178102355,-0.407635851,-232.62,-66.19,99.37,-2965,14228,0,-8.07537159,556,0,0,1,0,
1670359908809.00,0.048267036,1.8835136303748305,-0.277481669,-172.21,-28.44,90.09,-2965,14228,0,-8.07537159,558,0,0,1,0,
1670359908819.00,-0.021257928,2.6039959746477472,-0.12733895,-8.45,26.84,91.74,-736,14228,0,-2.182358553,560,0,0,1,0,
1670359908826.00,-0.070800194,2.404508051667832,-0.04720768,21.74,8.56,110.32,-736,14228,0,-2.182358553,562,0,0,1,0,
1670359908835.00,-0.330361185,0.6850472854098977,-0.757087763,103.83,-27.37,115.94,-805,14228,0,-2.364780222,564,0,0,1,0,
1670359908842.00,-0.519942268,0.065610363,-1.016978974,190.85,-51.95,78.49,-805,14228,0,-2.364780222,566,0,0,1,0,
1670359908852.00,-0.909544675,-0.103806439,-0.986880843,220.03,-56.84,44.75,2378,14228,0,6.050410669572662,568,0,0,0,0,
1670359908859.00,-1.5391694,0.1567930238056576,-0.886792548,218.01,-6.15,45.88,2378,14228,0,6.050410669572662,570,0,0,0,0,
1670359908869.00,-2.018817035,0.13740486808852737,-1.226712884,213.71,90.04,60.5,845,14228,0,1.9974770733791645,572,1,0,0,0,
1670359908876.00,-2.128487584,-0.221974812,-1.946640213,189.58,156.56,76.88,845,14228,0,1.9974770733791645,574,1,0,0,0,
1670359908885.00,-1.928180311,-0.351349924,-2.316572353,172.43,266.24,47.78,3672,14228,0,9.471477906020402,576,1,0,0,0,
1670359908892.00,-1.147893702,-0.280724319,-1.546506414,177.43,286.52,0.5,3672,14228,0,9.471477906020402,578,1,0,0,0,
1670359908902.00,1.0123743980963262,-0.37010174,1.9935611690727568,154.55,286.68,-4.95,10569,14228,0,27.70571340044085,580,1,0,0,0,
1670359908909.00,1.7626264160781462,-0.73948579,4.743634155434945,128.93,286.68,-8.53,10569,14228,0,27.70571340044085,582,1,0,0,0,
1670359908919.00,0.3928646048703962,-1.958879859,0.7637157258134478,286.68,141.98,-35.67,13406,14228,0,35.20615216,584,1,0,0,0,
1670359908926.00,0.1630908377471123,-2.068286936,0.49380810214442905,286.68,38.15,0.29,13406,14228,0,35.20615216,586,1,0,0,0,
1670359908935.00,0.35330670300182526,-2.137709371,1.3439127863006695,267.18,-60.7,34.43,13575,14228,0,35.65295305481636,588,1,1,0,0,
1670359908942.00,-0.386486344,-1.62714874,1.4540308413999168,210.99,-20.46,96.13,13575,14228,0,35.65295305481636,590,1,1,0,0,
1670359908952.00,-0.686286872,-0.646605864,1.0341628902663773,147.04,1.07,159.68,13718,14228,0,36.03101535374373,592,1,1,0,0,
1670359908959.00,-0.08609336,-0.106080989,0.9543090647512642,84.16,78.21,160.9,13718,14228,0,36.03101535374373,594,0,1,0,0,
1670359908969.00,0.38409584552913867,0.19442595843484722,-0.525530919,73.39,82.18,57.24,7601,14228,0,19.85893785347261,596,0,1,0,0,
1670359908976.00,1.2642824171436036,0.034915150731537364,0.37464241700505785,84.41,161.87,-30.71,7601,14228,0,19.85893785347261,598,0,1,0,0,
1670359908985.00,3.8244677754311835,-0.614613229,0.12482846638574116,68.86,-12.43,-77.36,5482,14228,0,14.256741969366931,600,0,1,0,0,
1670359908992.00,2.354652675019235,-0.76415894,-1.564973377,91.05,-67.74,-119.4,5482,14228,0,14.256741969366931,602,0,1,0,0,
1670359909002.00,1.0548369012529244,-1.143721553,1.4552363570224682,96.65,-47.64,-196.97,91,14228,0,0.004057679,604,0,1,0,0,
1670359909009.00,-0.284980624,-1.663300308,1.8254571607889358,-30.03,-4.85,-148.88,91,14228,0,0.004057679,606,0,1,0,0,
1670359909018.00,-0.544801426,-1.362893982,0.8256882588442767,-81.07,12.33,-135.69,-1718,14228,0,-4.778562592,608,0,1,0,0,
1670359909025.00,-0.394627084,-0.662500818,-0.074071584,-89.14,34.59,-172.49,-1718,14228,0,-4.778562592,610,0,1,0,0,
1670359909035.00,0.00554094,0.19788139977911118,-0.70382392,-124.22,81.69,-157.67,-4041,14228,0,-10.92009211,612,0,0,0,0,
1670359909042.00,0.3757013010828684,0.8882551238764258,-0.293570341,-152.89,102.77,-136.58,-4041,14228,0,-10.92009211,614,0,0,0,0,
1670359909052.00,0.6358526482440477,0.7386227687208234,0.086687681,-198.94,52.26,-77.55,-4622,14228,0,-12.45613543,616,0,0,0,0,
1670359909059.00,0.5259935091647043,0.45898652787155214,-0.243051213,-175.11,-10.86,-71.36,-4622,14228,0,-12.45613543,618,0,0,0,0,
1670359909068.00,-0.283877767,0.6493483288085049,-0.582788309,-104.85,-159.49,-88.02,-4319,14228,0,-11.65506636,620,0,0,0,0,
1670359909075.00,-0.433762944,0.7897098499966348,-0.552524787,-102.52,-204.88,-83.93,-4319,14228,0,-11.65506636,622,0,0,0,0,
1670359909085.00,-0.513663754,0.6000725147551604,-0.06226166,-120.68,-255.54,-65.56,-3978,14228,0,-10.75353319,624,0,0,0,0,
1670359909092.00,-0.883581778,0.49043747988911957,0.11800020957132895,-133.37,-258.67,-70.97,-3978,14228,0,-10.75353319,626,0,0,0,0,
1670359909102.00,-0.943518355,0.44080565749334916,0.42826001446668877,-130.94,-207.61,-36.64,-2741,14228,0,-7.483162115,628,0,0,1,0,
1670359909109.00,-0.533474526,0.021177762,0.27851690086422015,-121,-174.48,17.67,-2741,14228,0,-7.483162115,630,0,0,1,0,
1670359909118.00,-0.263451026,-0.458445612,0.018769912,-144.12,-155.47,41.27,-2848,14228,0,-7.766047891,632,0,0,1,0,
1670359909125.00,-0.263448365,-0.638063868,0.2890179956842374,-222.76,-131.15,38.96,-2848,14228,0,-7.766047891,634,0,0,1,0,
1670359909135.00,-0.263466901,-0.517676279,0.35926001914542244,-281.98,-96.2,41.4,-2125,14228,0,-5.854586058,636,0,0,1,0,
1670359909142.00,-0.403506879,-0.217281918,-0.210505232,-286.49,-69.88,41.58,-2125,14228,0,-5.854586058,638,0,0,1,1,
1670359909152.00,-0.513568416,0.8631202951270691,-0.700279017,-286.72,32.96,32.16,170,14228,0,0.212917271,640,0,0,1,1,
1670359909159.00,-0.423651476,1.4135314164565411,-0.760062518,-286.72,61.26,34.9,170,14228,0,0.212917271,642,0,0,1,1,
1670359909168.00,0.006244143,1.913952220752214,-0.649856708,-284.92,74.9,69.84,7897,14228,0,20.64150037432929,644,0,0,1,1,
1670359909175.00,0.076118765,2.124382946123663,-0.769662288,-214.16,10.74,74.01,7897,14228,0,20.64150037432929,646,0,0,1,1,
1670359909185.00,-0.404027227,2.5748231055344872,-0.269479683,-134.93,-23.89,69.72,17082,14228,0,44.92473265158778,648,0,0,0,1,
1670359909192.00,-0.534193401,2.075271359177006,0.22069090109581443,-48.33,56.67,102.15,17082,14228,0,44.92473265158778,650,0,0,0,1,
1670359909202.00,-0.124379213,0.9657254911008353,-0.269150624,81.62,127.17,122.75,14637,14228,0,38.46066047761968,652,0,0,0,1,
1670359909209.00,-0.034583991,0.076182567,-0.559004293,132.46,146.54,114.98,14637,14228,0,38.46066047761968,654,0,0,0,1,
1670359909218.00,-0.244806968,-0.303360765,-0.598870042,159.02,119.97,102.55,13216,14228,0,34.70383161904763,656,0,0,0,1,
1670359909225.00,-0.375047314,-0.212907977,-0.368747638,197.48,115.2,85.96,13216,14228,0,34.70383161904763,658,0,0,0,1,
1670359909235.00,-0.985304094,0.10753748714145703,-0.898636632,235.51,149.56,55.34,16569,14228,0,43.56846720158957,660,0,0,0,0,
1670359909242.00,-1.365576158,-0.042027764,-1.758536315,249.25,168.23,45.03,16569,14228,0,43.56846720158957,662,0,0,0,0,
1670359909252.00,-2.015861979,-0.54160709,-2.588445552,221.76,268.7,19.9,19662,14228,0,51.74571678608173,664,1,0,0,0,
1670359909259.00,-1.87615947,-0.601203785,-2.148362533,204.93,286.5,24.28,19662,14228,0,51.74571678608173,666,1,0,0,0,
1670359909268.00,0.27353409703288656,-1.200820965,-1.338284616,163.54,286.68,81.72,24139,14228,0,63.58197491403887,668,1,0,0,0,
1670359909275.00,1.3832219070989322,-1.260461454,-0.338208392,103.61,281.06,139.3,24139,14228,0,63.58197491403887,670,1,0,0,0,
1670359909285.00,2.3929071424569526,-2.020127644,3.541869969448947,99.66,170.54,20.04,33882,14228,0,89.34044329480419,672,1,0,0,0,
1670359909292.00,0.7025925419311148,-1.889821358,2.4619541255382646,210.3,146.57,-52.59,33882,14228,0,89.34044329480419,674,1,0,0,0,
1670359909302.00,0.35228026253615197,-0.929543745,1.3820469882463593,269.9,25.52,-18.23,30017,14228,0,79.12218605456422,676,1,0,0,0,
1670359909309.00,-0.49802794,-0.709295331,0.41215060850230306,239.59,45.21,-15.18,30017,14228,0,79.12218605456422,678,1,0,0,0,
1670359909318.00,-0.49833043,-0.309076185,0.8622664338179403,152.07,67.47,40,21824,14228,0,57.46159573909565,680,1,0,0,0,
1670359909325.00,-0.358625491,0.4111138911089022,1.512395526987393,108.75,-24.33,99.49,21824,14228,0,57.46159573909565,682,1,1,0,0,
1670359909335.00,-0.098911254,0.12127519221397041,0.6925385780127751,150.24,-55.44,78.74,15003,14228,0,39.42828845948975,684,1,1,0,0,
1670359909342.00,-0.039185721,0.041407986,0.45269587387274685,160.87,-58.39,36.74,15003,14228,0,39.42828845948975,686,0,1,0,0,
1670359909352.00,1.1705531395172097,0.27151247848721705,0.46286736880174384,129.84,19.94,-53.71,6778,14228,0,17.683096790415053,688,0,1,0,0,
1670359909359.00,1.9303072234024414,-0.278411174,0.9630527722723982,112.18,33.5,-38.09,6778,14228,0,17.683096790415053,690,0,1,0,0,
1670359909368.00,3.150077984105987,-1.528362795,-0.95674841,152,3.63,-103,4289,14228,0,11.102697755238529,692,0,1,0,0,
1670359909375.00,2.1698661024985038,-1.408342009,0.303463213,104.49,81.14,-142.94,4289,14228,0,11.102697755238529,694,0,1,0,0,
1670359909385.00,1.059671323343632,-2.018348,1.7336869966052464,-3.95,-16.44,-127.17,498,14228,0,1.0800811452127306,696,0,1,0,0,
1670359909392.00,0.19949259356116197,-2.278379321,1.7139221038687382,-69.51,-43.28,-166.37,498,14228,0,1.0800811452127306,698,0,1,0,0,
1670359909402.00,-0.370671604,-1.728433777,1.0941672351384293,-77.15,-29.36,-171.99,-2047,14228,0,-5.648370259,700,0,1,0,0,
1670359909409.00,-0.570822926,-0.868508399,0.3744205349151748,-99.77,-44.74,-157.95,-2047,14228,0,-5.648370259,702,0,0,0,0,
1670359909418.00,-0.640962945,0.061400401,-0.235320262,-118.93,-7.69,-140.63,-4876,14228,0,-13.12765868,704,0,0,0,0,
1670359909425.00,-0.401093044,0.7412965486742891,-0.495057592,-123.22,20.3,-131.44,-4876,14228,0,-13.12765868,706,0,0,0,0,
1670359909435.00,-0.101214401,1.0911839860398107,-0.624793857,-162.85,93.83,-67.62,-5677,14228,0,-15.24533631,708,0,0,0,0,
1670359909442.00,0.028671953678912676,1.0410664266919452,-0.624531293,-174.76,99.31,-54.41,-5677,14228,0,-15.24533631,710,0,0,0,0,
1670359909452.00,0.41856504856956966,1.0309472154104966,-0.504271911,-162.63,-9.43,-66.14,-5366,14228,0,-14.4231169,712,0,0,0,0,
1670359909459.00,0.6784638681060068,1.0908292837602835,-0.434017494,-134.23,-52.72,-72.35,-5366,14228,0,-14.4231169,714,0,0,0,0,
1670359909468.00,0.9283672433045196,0.9507151453991531,-0.203769622,-140.91,-150.32,-66.63,-5549,14228,0,-14.90693089,716,0,0,0,1,
1670359909475.00,0.43827375762084136,0.17060692281245765,0.086470273,-157.27,-244.84,-57.99,-5549,14228,0,-14.90693089,718,0,0,0,1,
1670359909485.00,-0.041818265,-0.429493545,0.36670082689728967,-182.82,-283.9,-10.99,-4982,14228,0,-13.40790066,720,0,0,0,1,
